EmployeeID,JobID,PersonalID,MonthlyIncome,DailyRate,HourlyRate,PercentSalaryHike,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
1397,26,407,10920,1485,71,21,13,6,4,0,5,No
1607,9,117,3312,634,35,17,6,3,2,0,2,No
259,16,149,19999,699,65,14,34,33,18,11,9,No
346,9,74,2340,665,60,19,6,6,5,1,5,No
1379,48,394,2785,703,90,14,3,1,0,0,0,Yes
1294,28,209,5410,429,53,11,18,16,14,5,12,No
1665,30,42,17426,584,91,25,36,10,8,4,7,No
167,14,104,1675,528,50,19,0,0,0,0,0,Yes
22,11,17,2935,1123,96,13,1,1,0,0,0,No
784,9,111,3505,310,79,18,2,2,2,0,2,No
789,54,299,7587,1434,76,15,10,10,7,0,9,No
956,20,64,4294,1283,52,12,7,7,7,0,7,No
864,29,165,10761,930,74,12,18,5,4,0,2,No
1193,9,231,2552,645,54,25,1,1,1,0,0,No
1350,2,14,4249,482,87,11,9,9,6,1,1,No
207,21,117,8998,967,43,14,9,9,8,3,7,No
661,58,201,16627,782,50,14,21,1,0,0,0,No
1088,17,364,8823,330,65,18,20,19,9,1,9,No
1592,9,39,2073,977,45,16,4,2,2,2,2,No
337,27,69,13675,1327,73,12,9,2,2,2,2,No
1496,6,101,10209,1193,86,18,16,2,2,2,2,No
1048,53,355,11904,1089,66,14,14,6,4,0,4,No
733,6,286,8793,294,32,21,9,9,7,1,7,No
1285,22,279,4444,135,46,13,15,11,8,5,10,No
544,9,242,2654,192,69,21,8,2,2,0,2,No
717,17,258,8621,1442,46,14,9,8,7,7,7,No
1154,4,89,2703,773,39,14,3,3,1,0,2,No
1259,9,179,2517,1167,76,11,5,5,3,0,3,No
46,9,31,2645,1273,72,12,6,5,3,1,4,No
954,29,335,9705,658,67,12,11,1,0,0,0,No
24,9,19,3944,371,45,11,6,3,2,1,2,No
437,1,210,4478,1377,74,11,5,5,4,0,4,No
699,28,280,8847,913,48,11,13,3,2,0,2,No
530,3,146,2218,329,98,12,4,4,2,3,2,No
905,51,206,17924,881,98,11,31,31,6,14,7,No
1367,67,369,13142,1405,82,16,29,5,2,0,3,No
632,48,90,2400,535,38,13,3,2,2,2,1,No
1644,47,440,15202,365,89,25,23,2,2,2,2,No
1577,9,434,2972,479,35,13,1,1,0,0,0,No
1162,9,217,2539,199,55,13,4,4,2,2,2,No
1011,31,72,4148,853,96,12,4,4,3,0,3,No
1193,9,231,2552,645,54,25,1,1,1,0,0,No
64,25,46,5381,626,98,13,23,1,0,0,0,Yes
797,9,13,3280,182,72,16,10,4,2,1,3,No
1618,28,185,5377,1387,76,13,10,7,7,7,7,No
201,3,120,1483,1181,79,14,1,1,0,0,0,No
428,62,203,11878,553,74,11,12,10,6,8,8,No
789,54,299,7587,1434,76,15,10,10,7,0,9,No
417,17,126,9613,1132,48,17,19,18,10,3,7,No
950,15,178,13582,1333,80,13,15,15,12,5,11,No
1166,27,373,13499,593,88,17,20,18,7,2,13,No
1522,9,426,2362,224,100,13,11,9,7,0,7,Yes
1412,6,36,9362,200,60,11,10,2,2,2,2,No
593,5,174,3894,1368,99,16,4,2,2,1,2,Yes
846,1,311,4779,760,81,20,8,8,7,7,5,No
1397,26,407,10920,1485,71,21,13,6,4,0,5,No
363,12,77,16872,488,75,12,28,7,7,7,7,No
1520,47,425,16032,1050,87,20,26,14,9,1,12,No
1415,3,302,3229,949,81,11,7,3,2,0,2,No
7,3,5,3468,591,40,12,6,2,2,2,2,No
1591,18,107,19331,264,59,16,27,1,0,0,0,No
1073,10,320,8858,796,51,11,15,14,8,7,8,No
1226,14,21,2678,654,43,17,2,2,1,2,2,No
1396,1,406,4078,499,36,13,4,3,2,1,2,No
1238,9,220,2781,117,60,13,15,14,10,4,10,No
60,24,42,4568,1065,72,20,10,9,5,8,7,No
1212,20,120,4327,1184,62,12,5,0,0,0,0,No
1140,31,31,4033,1003,95,11,5,3,2,0,2,No
1304,1,394,6209,604,56,15,10,10,7,0,8,No
910,40,322,2277,1075,57,11,7,4,3,0,3,No
372,50,186,13496,1385,79,14,21,20,7,4,10,No
493,9,209,2657,408,42,16,3,2,2,2,2,No
880,10,115,10685,607,66,20,17,17,14,5,15,No
1595,16,199,19613,1059,93,22,24,1,0,0,1,No
911,3,323,2795,374,87,24,1,1,0,0,1,Yes
158,46,97,16959,394,92,12,25,25,12,4,12,No
1158,3,370,4766,167,46,11,6,1,0,0,0,No
1529,17,129,8606,1029,91,19,11,11,8,3,3,No
1028,3,352,3917,802,45,20,3,3,2,1,2,No
153,45,95,11631,1354,45,12,14,11,10,5,8,No
1099,17,90,7119,654,34,15,9,3,2,1,2,No
1621,33,185,5208,819,48,11,16,16,15,1,10,No
1427,48,232,1359,667,50,12,1,1,0,0,0,Yes
1529,17,129,8606,1029,91,19,11,11,8,3,3,No
878,40,317,2342,1278,77,21,6,5,4,0,3,No
700,9,25,2045,1115,54,13,5,4,2,1,1,No
1113,20,11,4728,959,81,14,5,0,0,0,0,Yes
1582,1,24,9924,1245,80,11,10,9,8,7,7,No
1609,9,190,2141,241,48,12,6,6,4,1,1,No
773,9,293,3057,268,92,13,6,1,0,0,1,No
657,9,166,2836,959,83,13,1,1,0,0,0,No
1252,7,64,6812,1062,96,19,10,10,9,1,8,No
983,24,186,5666,152,85,13,6,5,3,1,3,No
805,14,302,2572,384,72,16,3,3,2,0,2,No
1098,70,185,10482,1376,91,14,24,20,6,3,6,Yes
1203,4,186,2853,1256,48,11,1,0,0,0,0,Yes
338,9,177,2911,832,63,13,2,2,2,0,2,No
1553,17,368,7441,538,66,12,10,10,8,7,7,No
206,8,124,2348,194,60,18,20,17,9,0,15,No
1403,1,307,5769,205,98,11,6,6,2,4,4,No
1568,29,61,9250,1288,33,12,9,4,2,1,3,No
972,39,340,4447,805,57,12,9,9,7,0,8,No
1546,9,199,2132,950,97,20,8,5,4,0,3,No
1507,20,95,4898,467,55,14,5,4,2,1,3,No
1422,58,103,17328,971,54,19,29,20,7,12,7,No
124,37,78,10673,638,40,13,21,10,9,9,5,No
1340,49,58,3544,458,74,16,6,4,2,0,0,No
1425,1,198,9278,1174,99,16,15,5,4,0,1,No
606,1,258,4805,561,61,19,9,8,7,3,7,No
1273,48,389,1118,599,73,14,1,1,0,1,0,Yes
300,9,22,2058,992,85,14,7,6,2,1,5,Yes
638,23,4,19502,1245,58,17,31,31,9,0,9,No
578,8,174,3780,548,42,11,19,1,0,0,0,No
460,28,6,6347,1192,61,16,8,6,2,0,4,No
758,3,289,2500,650,37,14,5,4,3,0,2,No
477,7,225,6781,1332,98,23,14,1,0,0,0,No
28,15,10,11994,419,53,11,13,12,6,2,11,No
714,20,284,4647,1410,71,20,6,6,5,0,4,No
1587,7,32,6142,670,51,16,10,5,2,0,4,No
1113,20,11,4728,959,81,14,5,0,0,0,0,Yes
1052,8,356,4834,660,81,14,9,1,0,0,0,Yes
591,5,41,2093,1474,97,17,8,2,2,2,0,No
1066,1,360,8396,300,74,14,8,7,7,7,5,No
1431,4,146,2996,560,91,14,10,4,3,1,3,No
704,11,174,1281,727,41,18,1,1,0,0,0,No
1467,40,111,2742,1107,52,15,2,2,2,2,2,Yes
1100,29,362,9582,1204,86,22,9,8,7,4,7,Yes
453,1,215,7457,1124,57,22,6,4,3,0,2,No
352,23,111,19436,1416,49,19,22,21,7,3,9,No
669,14,174,3447,1343,49,11,3,3,2,1,2,No
1251,7,387,6833,1332,80,12,6,6,5,0,1,No
216,48,127,2231,303,75,18,6,4,3,1,2,No
1191,16,37,19943,718,92,13,28,5,2,4,2,No
960,3,299,2973,129,84,19,1,1,0,0,0,Yes
505,30,205,16659,1311,97,13,30,5,4,1,2,No
1338,71,252,19717,206,99,14,36,7,3,7,7,No
961,7,337,5855,616,41,11,10,9,7,8,5,No
1673,1,176,5476,1112,67,11,10,10,0,0,2,No
1502,3,5,3838,1099,82,11,8,5,4,0,2,No
390,59,195,4741,496,60,13,5,5,3,3,3,No
526,7,89,4522,1473,74,14,8,5,2,0,2,No
15,8,11,4193,153,49,12,10,9,5,0,8,No
675,9,275,2773,604,69,20,3,2,2,2,2,No
1043,6,165,10880,945,82,13,21,21,6,2,8,No
45,9,30,2293,813,61,16,6,2,0,2,0,Yes
1011,31,72,4148,853,96,12,4,4,3,0,3,No
1185,5,259,2376,636,47,13,2,2,2,2,2,No
118,29,21,9619,669,64,16,9,9,8,4,7,Yes
1076,29,36,10798,415,79,13,18,1,0,0,0,No
836,28,309,4434,933,98,13,10,9,8,7,8,No
1363,10,90,7898,855,54,11,11,10,9,0,8,No
1439,14,207,4400,383,68,12,6,3,2,2,2,Yes
558,18,127,18041,1398,79,14,21,20,15,1,12,No
151,33,94,4505,1031,45,15,12,1,0,0,0,No
851,12,38,16307,1318,66,14,29,20,6,4,17,No
1150,28,201,5056,718,79,15,10,10,7,1,2,No
1552,41,19,4069,1142,72,18,8,2,2,2,2,No
550,28,245,4810,1485,87,14,19,10,7,0,8,No
1013,10,174,10739,1441,56,11,22,10,7,0,8,No
1438,9,211,3420,465,74,12,17,6,5,1,2,No
1050,21,122,7525,124,38,12,30,15,7,6,12,No
941,14,81,2329,154,41,15,13,7,7,5,2,No
613,53,260,11557,688,44,21,10,5,4,0,1,No
1283,10,103,10512,1429,67,12,25,9,7,5,4,No
260,9,150,2279,894,99,16,7,7,7,0,3,No
1026,67,90,12742,466,65,16,21,21,6,11,8,No
1586,3,305,4723,1370,87,18,10,10,9,1,5,No
1374,49,403,2029,999,92,20,5,5,4,0,0,No
1422,58,103,17328,971,54,19,29,20,7,12,7,No
126,15,79,13549,1217,60,12,16,4,3,0,3,No
922,14,22,2044,500,49,13,2,2,2,0,2,Yes
47,14,32,2683,869,86,14,3,3,2,0,2,Yes
384,31,192,6397,1479,84,20,6,6,5,1,4,No
299,20,105,6696,334,52,15,9,6,3,0,1,Yes
1212,20,120,4327,1184,62,12,5,0,0,0,0,No
1220,20,277,4539,1146,82,12,10,10,7,0,1,No
79,22,45,2406,653,50,11,10,10,3,9,9,No
825,23,219,19246,286,31,12,40,31,15,13,8,Yes
1013,10,174,10739,1441,56,11,22,10,7,0,8,No
526,7,89,4522,1473,74,14,8,5,2,0,2,No
975,1,58,4601,1219,86,16,5,5,2,1,0,No
1471,11,127,3162,981,90,14,7,5,2,0,3,No
242,9,140,2500,134,90,14,4,3,1,0,2,No
525,5,238,2258,313,61,20,8,3,2,1,2,No
595,1,161,4051,163,37,14,14,9,7,6,7,No
98,28,40,4424,746,61,23,11,11,7,1,8,No
364,3,182,3485,529,79,11,5,0,0,0,0,Yes
611,28,259,4262,232,34,12,8,3,2,1,2,No
1001,3,61,2811,1134,37,14,4,2,2,2,2,No
1019,3,351,2451,217,94,15,4,4,3,1,1,No
1190,65,72,2827,862,76,12,1,1,0,0,0,No
194,9,38,2632,438,75,14,5,5,4,0,4,No
1239,1,382,6852,107,84,12,7,5,1,1,3,No
1546,9,199,2132,950,97,20,8,5,4,0,3,No
1586,3,305,4723,1370,87,18,10,10,9,1,5,No
525,5,238,2258,313,61,20,8,3,2,1,2,No
1478,1,37,4759,1326,81,18,15,13,9,3,12,No
1319,29,398,8446,1030,64,19,10,8,7,7,7,Yes
1245,6,385,10502,966,53,17,33,5,4,1,4,No
1653,31,217,5206,772,77,17,7,7,7,0,7,No
1645,1,212,5440,763,59,14,7,2,2,2,2,Yes
787,16,298,19859,725,78,13,24,5,2,1,4,Yes
1496,6,101,10209,1193,86,18,16,2,2,2,2,No
143,9,90,2889,1280,64,11,2,2,2,2,1,No
1501,7,3,4035,1229,30,16,4,3,2,1,2,No
1303,9,150,2096,266,40,18,2,2,2,2,1,No
527,1,239,4487,891,99,11,5,5,4,1,3,No
878,40,317,2342,1278,77,21,6,5,4,0,3,No
1628,10,111,10435,884,80,13,18,18,15,14,12,No
1667,20,443,4581,880,36,24,13,11,9,6,7,Yes
1017,5,121,2422,109,60,17,4,3,2,1,2,Yes
325,3,170,2436,813,58,13,8,5,4,0,4,Yes
912,3,18,2532,1086,62,14,8,4,3,0,3,No
1039,38,19,13320,1448,53,18,23,12,11,11,11,No
813,8,8,3149,1325,82,20,9,5,2,1,4,No
1458,11,417,3646,592,54,23,11,1,0,0,0,Yes
1551,3,64,2296,350,57,14,2,1,1,0,0,No
1333,3,401,2362,935,89,12,10,3,2,1,2,Yes
663,22,3,5679,1001,72,13,10,8,7,4,7,No
1275,9,308,2875,583,53,20,8,8,5,2,2,No
1673,1,176,5476,1112,67,11,10,10,0,0,2,No
231,9,135,3038,120,43,20,8,5,4,1,4,No
1317,58,264,16880,1322,43,11,25,3,2,1,2,No
1103,59,211,7756,618,45,17,7,6,2,0,4,No
878,40,317,2342,1278,77,21,6,5,4,0,3,No
36,17,25,10248,477,42,14,24,22,6,5,17,No
1669,1,444,4187,991,43,13,10,10,0,0,9,No
456,1,217,6118,570,30,13,10,10,9,1,2,No
677,1,127,7104,1216,39,12,6,5,0,1,2,No
698,70,279,10725,397,88,15,16,9,7,7,1,No
299,20,105,6696,334,52,15,9,6,3,0,1,Yes
1627,8,127,3069,170,76,15,11,10,8,0,7,No
1547,37,337,10124,288,40,14,24,20,8,13,9,No
595,1,161,4051,163,37,14,14,9,7,6,7,No
1225,33,73,4541,200,32,25,20,20,11,13,17,No
227,9,133,2451,465,56,12,13,9,8,1,8,No
119,36,75,13503,530,78,22,22,22,3,11,11,No
996,3,45,2270,974,91,14,8,5,3,0,2,No
51,9,34,3419,852,82,14,6,1,1,0,0,No
1619,3,419,4066,1302,67,11,7,7,7,0,7,No
238,5,138,2088,1480,30,12,13,8,7,7,2,No
904,54,198,7642,1252,32,13,10,10,0,0,9,No
1043,6,165,10880,945,82,13,21,21,6,2,8,No
1529,17,129,8606,1029,91,19,11,11,8,3,3,No
641,1,265,6272,703,66,20,6,5,3,1,4,No
612,58,86,16184,922,95,19,10,6,1,0,5,No
1156,11,127,1904,247,80,12,0,0,0,0,0,Yes
1250,58,33,17779,685,85,14,36,10,9,0,9,No
1443,58,273,17169,359,82,19,26,20,17,5,6,No
515,3,233,3034,1107,95,12,18,18,7,12,17,No
467,64,69,2976,1309,99,19,5,0,0,0,0,No
258,50,148,13734,313,98,18,21,7,7,1,0,No
684,20,206,4286,306,100,14,5,1,1,0,0,Yes
1143,4,150,3291,490,61,14,8,7,5,1,1,No
1295,17,25,7978,621,73,11,10,10,7,0,5,Yes
1301,9,118,2080,640,84,11,5,3,2,1,2,No
1608,23,313,19049,1313,31,14,23,22,7,1,10,No
176,29,107,8189,802,96,13,12,9,7,0,7,No
75,3,49,4014,1142,30,15,4,2,2,2,2,No
954,29,335,9705,658,67,12,11,1,0,0,0,No
934,3,62,2008,546,83,14,1,1,0,1,0,No
238,5,138,2088,1480,30,12,13,8,7,7,2,No
1128,23,168,19626,1308,44,14,21,20,7,4,9,No
1650,1,174,5869,469,42,11,8,5,2,1,4,No
103,34,67,5021,945,80,22,16,4,2,0,2,No
1240,1,271,4950,1356,57,14,5,4,3,1,1,No
277,4,156,3815,878,43,17,5,5,3,2,0,No
1055,14,89,2220,1333,87,19,1,1,1,0,0,No
60,24,42,4568,1065,72,20,10,9,5,8,7,No
1644,47,440,15202,365,89,25,23,2,2,2,2,No
910,40,322,2277,1075,57,11,7,4,3,0,3,No
632,48,90,2400,535,38,13,3,2,2,2,1,No
1364,14,271,2534,1291,98,14,5,1,0,0,0,No
1461,40,144,2109,1398,96,18,8,3,2,0,2,No
1022,7,111,4240,277,97,13,19,2,2,2,2,No
1085,9,93,3376,509,43,13,10,10,6,0,8,No
1361,3,395,2387,329,88,22,7,4,2,0,3,No
478,48,226,2174,756,99,11,3,3,2,1,2,Yes
1367,67,369,13142,1405,82,16,29,5,2,0,3,No
927,3,201,2778,1085,57,13,10,7,7,1,0,Yes
496,7,94,6540,755,97,19,10,1,1,0,0,No
1457,29,416,10096,377,52,11,28,7,7,4,3,Yes
1614,28,14,4663,559,76,12,7,3,2,1,1,No
941,14,81,2329,154,41,15,13,7,7,5,2,No
118,29,21,9619,669,64,16,9,9,8,4,7,Yes
974,48,271,2157,1404,84,15,3,3,1,0,2,No
738,14,144,3875,316,54,15,4,2,2,2,2,No
1016,9,350,2600,1097,98,15,1,1,0,0,0,Yes
1216,3,146,3196,1179,78,12,6,6,5,3,3,No
53,3,36,1951,464,75,12,1,1,0,0,0,No
1027,28,220,4227,1055,47,18,4,3,2,2,2,No
680,4,163,2083,160,71,20,1,1,0,0,0,No
1344,17,103,8500,943,86,11,10,9,7,1,6,No
1646,4,51,3760,567,32,13,6,6,3,1,3,No
1295,17,25,7978,621,73,11,10,10,7,0,5,Yes
618,1,133,4306,775,45,12,8,0,0,0,0,No
1016,9,350,2600,1097,98,15,1,1,0,0,0,Yes
1040,24,28,6347,145,95,12,19,18,7,0,13,No
1291,9,89,3506,735,66,14,4,3,2,2,2,No
1268,29,11,8380,536,82,14,10,9,8,0,8,No
518,28,136,4197,1305,49,12,18,1,0,0,1,No
1237,10,304,10252,363,77,21,17,7,7,7,7,No
350,28,111,4898,685,62,12,5,4,2,1,2,No
990,24,25,5079,1229,84,13,12,7,7,0,7,No
602,5,149,3755,443,48,11,8,8,3,0,7,No
13,7,9,5237,1299,94,13,17,7,7,7,7,No
1143,4,150,3291,490,61,14,8,7,5,1,1,No
1107,3,98,2377,1330,37,20,1,1,1,0,0,Yes
1226,14,21,2678,654,43,17,2,2,1,2,2,No
1448,9,415,2127,1283,90,12,7,4,2,0,3,No
1611,8,223,5769,1015,50,14,10,10,7,1,4,No
1431,4,146,2996,560,91,14,10,4,3,1,3,No
497,3,203,3816,1469,82,11,5,5,2,0,4,No
1542,3,61,4841,1210,68,14,4,1,0,0,0,No
197,9,37,3204,201,84,14,8,3,2,2,2,No
307,29,38,10609,119,76,12,17,16,10,5,13,No
